Price,Adj Close,Close,High,Low,Open,Volume
Ticker,RIVN,RIVN,RIVN,RIVN,RIVN,RIVN
Date,,,,,,
2023-02-10,18.850000381469727,18.850000381469727,19.15999984741211,18.549999237060547,18.940000534057617,17148500
2023-02-13,18.920000076293945,18.920000076293945,19.065000534057617,18.280000686645508,18.649999618530273,13538600
2023-02-14,19.489999771118164,19.489999771118164,19.639999389648438,18.18000030517578,18.56999969482422,17274200
2023-02-15,21.149999618530273,21.149999618530273,21.149999618530273,18.959999084472656,18.9950008392334,27957200
2023-02-16,20.68000030517578,20.68000030517578,21.68000030517578,20.31999969482422,20.790000915527344,21737700
2023-02-17,20.219999313354492,20.219999313354492,20.56999969482422,19.5,20.399999618530273,16589200
2023-02-21,19.079999923706055,19.079999923706055,19.93000030517578,18.969999313354492,19.674999237060547,13737700
2023-02-22,19.020000457763672,19.020000457763672,19.53499984741211,18.57200050354004,19.184999465942383,16786900
2023-02-23,18.18000030517578,18.18000030517578,18.93000030517578,17.5,18.889999389648438,25995900
2023-02-24,17.31999969482422,17.31999969482422,17.6299991607666,16.905000686645508,17.5,20161600
2023-02-27,18.450000762939453,18.450000762939453,18.6299991607666,17.600000381469727,17.760000228881836,20042500
2023-02-28,19.299999237060547,19.299999237060547,19.760000228881836,18.530000686645508,18.530000686645508,36331100
2023-03-01,15.760000228881836,15.760000228881836,17.68000030517578,15.5600004196167,17.649999618530273,87442100
2023-03-02,15.720000267028809,15.720000267028809,16.190000534057617,15.079999923706055,15.5649995803833,41698200
2023-03-03,16.920000076293945,16.920000076293945,17.479999542236328,15.720000267028809,16.020000457763672,48011300
2023-03-06,17.1299991607666,17.1299991607666,17.739999771118164,16.959999084472656,17.139999389648438,32080000
2023-03-07,14.640000343322754,14.640000343322754,15.9399995803833,14.609999656677246,15.925000190734863,128729000
2023-03-08,15.130000114440918,15.130000114440918,15.229999542236328,14.210000038146973,14.654999732971191,76217700
2023-03-09,14.529999732971191,14.529999732971191,15.260000228881836,14.440999984741211,14.890000343322754,40790600
2023-03-10,14.15999984741211,14.15999984741211,14.904999732971191,14.0,14.720000267028809,42475700
2023-03-13,13.729999542236328,13.729999542236328,14.109999656677246,13.119999885559082,13.800999641418457,43513000
2023-03-14,13.210000038146973,13.210000038146973,14.109999656677246,13.100000381469727,14.09000015258789,36173200
2023-03-15,13.029999732971191,13.029999732971191,13.392000198364258,12.795000076293945,12.91100025177002,43498100
2023-03-16,13.460000038146973,13.460000038146973,13.5,12.90999984741211,13.079999923706055,30325200
2023-03-17,13.010000228881836,13.010000228881836,13.319999694824219,12.800000190734863,13.210000038146973,36718200
2023-03-20,13.020000457763672,13.020000457763672,13.09000015258789,12.579999923706055,12.779999732971191,30927600
2023-03-21,13.609999656677246,13.609999656677246,13.739999771118164,13.130000114440918,13.180000305175781,27341300
2023-03-22,13.289999961853027,13.289999961853027,13.949000358581543,13.234999656677246,13.8100004196167,23357000
2023-03-23,13.710000038146973,13.710000038146973,13.989999771118164,13.40999984741211,13.5,20984200
2023-03-24,13.619999885559082,13.619999885559082,13.914999961853027,13.260000228881836,13.59000015258789,17770100
2023-03-27,13.3100004196167,13.3100004196167,13.84000015258789,13.210000038146973,13.800000190734863,16035400
2023-03-28,12.960000038146973,12.960000038146973,13.4350004196167,12.880000114440918,13.329999923706055,16396700
2023-03-29,14.239999771118164,14.239999771118164,14.4399995803833,13.180000305175781,13.319999694824219,34237300
2023-03-30,14.399999618530273,14.399999618530273,14.84000015258789,14.27299976348877,14.550000190734863,24339700
2023-03-31,15.479999542236328,15.479999542236328,15.680000305175781,14.40999984741211,14.539999961853027,38244700
2023-04-03,15.229999542236328,15.229999542236328,15.59000015258789,14.630000114440918,15.279999732971191,26714500
2023-04-04,15.380000114440918,15.380000114440918,15.795000076293945,14.729999542236328,15.279999732971191,21953000
2023-04-05,14.630000114440918,14.630000114440918,15.1899995803833,14.380000114440918,15.180000305175781,19066500
2023-04-06,14.470000267028809,14.470000267028809,14.8100004196167,14.3100004196167,14.569999694824219,14752500
2023-04-10,14.8100004196167,14.8100004196167,14.845000267028809,14.029999732971191,14.319999694824219,14468600
2023-04-11,14.739999771118164,14.739999771118164,15.085000038146973,14.649999618530273,14.979999542236328,14668600
2023-04-12,14.1899995803833,14.1899995803833,15.239999771118164,14.109999656677246,15.0600004196167,23278000
2023-04-13,14.369999885559082,14.369999885559082,14.484999656677246,14.1899995803833,14.399999618530273,13000500
2023-04-14,13.380000114440918,13.380000114440918,13.920000076293945,13.16100025177002,13.862000465393066,36941100
2023-04-17,13.729999542236328,13.729999542236328,14.114999771118164,13.34000015258789,13.390000343322754,24478200
2023-04-18,13.430000305175781,13.430000305175781,13.729999542236328,13.3100004196167,13.729999542236328,19327200
2023-04-19,12.819999694824219,12.819999694824219,13.079999923706055,12.65999984741211,13.0,31590500
2023-04-20,12.350000381469727,12.350000381469727,12.78499984741211,12.020000457763672,12.319999694824219,32712600
2023-04-21,12.25,12.25,12.380000114440918,11.880000114440918,12.364999771118164,20695000
2023-04-24,12.359999656677246,12.359999656677246,12.479999542236328,12.079999923706055,12.300000190734863,14196600
2023-04-25,12.0,12.0,12.274999618530273,11.960000038146973,12.1899995803833,17876600
2023-04-26,12.039999961853027,12.039999961853027,12.329999923706055,11.680000305175781,12.149999618530273,22594500
2023-04-27,12.670000076293945,12.670000076293945,12.779999732971191,12.079999923706055,12.170000076293945,22583400
2023-04-28,12.819999694824219,12.819999694824219,12.954999923706055,12.470000267028809,12.699999809265137,18185000
2023-05-01,12.649999618530273,12.649999618530273,12.829999923706055,12.369999885559082,12.805000305175781,12868700
2023-05-02,12.680000305175781,12.680000305175781,12.869999885559082,12.350000381469727,12.579999923706055,13130200
2023-05-03,12.8100004196167,12.8100004196167,13.114999771118164,12.5600004196167,12.680000305175781,14620000
2023-05-04,12.949999809265137,12.949999809265137,13.149999618530273,12.59000015258789,12.84000015258789,13429000
2023-05-05,13.40999984741211,13.40999984741211,13.630000114440918,13.095000267028809,13.140000343322754,16753700
2023-05-08,13.869999885559082,13.869999885559082,14.015000343322754,13.229999542236328,13.430000305175781,23002500
2023-05-09,13.859999656677246,13.859999656677246,14.085000038146973,13.119999885559082,13.350000381469727,34103300
2023-05-10,14.109999656677246,14.109999656677246,15.739999771118164,14.045000076293945,15.085000038146973,66713400
2023-05-11,13.84000015258789,13.84000015258789,14.574999809265137,13.720000267028809,14.210000038146973,26179600
2023-05-12,12.90999984741211,12.90999984741211,13.970000267028809,12.734999656677246,13.800000190734863,31010200
2023-05-15,13.4399995803833,13.4399995803833,13.539999961853027,12.550000190734863,12.59000015258789,22534000
2023-05-16,13.079999923706055,13.079999923706055,13.329999923706055,12.930000305175781,13.220000267028809,13799400
2023-05-17,13.40999984741211,13.40999984741211,13.454999923706055,13.0,13.079999923706055,16167300
2023-05-18,13.539999961853027,13.539999961853027,13.5600004196167,13.050000190734863,13.399999618530273,13853200
2023-05-19,13.470000267028809,13.470000267028809,14.300000190734863,13.289999961853027,13.520000457763672,24214000
2023-05-22,14.229999542236328,14.229999542236328,14.359999656677246,13.380000114440918,13.470000267028809,20291000
2023-05-23,14.199999809265137,14.199999809265137,14.760000228881836,14.0,14.039999961853027,18444200
2023-05-24,14.380000114440918,14.380000114440918,14.420000076293945,13.600000381469727,13.949999809265137,19055900
2023-05-25,14.569999694824219,14.569999694824219,14.65999984741211,14.140000343322754,14.270000457763672,16133200
2023-05-26,15.140000343322754,15.140000343322754,15.460000038146973,14.649999618530273,14.649999618530273,26601700
2023-05-30,14.869999885559082,14.869999885559082,15.65999984741211,14.4350004196167,15.600000381469727,29933800
2023-05-31,14.729999542236328,14.729999542236328,15.010000228881836,14.380000114440918,14.75,49316900
2023-06-01,14.579999923706055,14.579999923706055,14.9399995803833,14.020000457763672,14.430000305175781,25361800
2023-06-02,14.479999542236328,14.479999542236328,15.069999694824219,14.449999809265137,15.0,20094400
2023-06-05,14.34000015258789,14.34000015258789,14.670000076293945,14.024999618530273,14.59000015258789,17602000
2023-06-06,14.5,14.5,14.920000076293945,14.109999656677246,14.199999809265137,22214400
2023-06-07,13.819999694824219,13.819999694824219,14.755000114440918,13.8100004196167,14.699999809265137,30942800
2023-06-08,14.050000190734863,14.050000190734863,14.164999961853027,13.649999618530273,13.850000381469727,17716700
2023-06-09,13.869999885559082,13.869999885559082,14.859999656677246,13.829999923706055,14.260000228881836,25842500
2023-06-12,14.0,14.0,14.6899995803833,13.609999656677246,14.029999732971191,33762000
2023-06-13,15.25,15.25,15.460000038146973,14.095000267028809,14.220000267028809,46597700
2023-06-14,14.739999771118164,14.739999771118164,15.390000343322754,14.520000457763672,15.170000076293945,34759600
2023-06-15,15.239999771118164,15.239999771118164,15.574999809265137,14.390000343322754,14.479999542236328,33097500
2023-06-16,14.880000114440918,14.880000114440918,16.09000015258789,14.729999542236328,15.300000190734863,92159200
2023-06-20,15.699999809265137,15.699999809265137,15.829999923706055,15.0600004196167,15.239999771118164,39557100
2023-06-21,14.619999885559082,14.619999885559082,16.31999969482422,14.40999984741211,15.949999809265137,49422000
2023-06-22,14.149999618530273,14.149999618530273,14.649999618530273,14.020000457763672,14.399999618530273,25705600
2023-06-23,13.529999732971191,13.529999732971191,14.020000457763672,13.5,13.960000038146973,23892400
2023-06-26,13.449999809265137,13.449999809265137,13.970000267028809,13.380000114440918,13.59000015258789,21634500
2023-06-27,13.9399995803833,13.9399995803833,13.949999809265137,13.300000190734863,13.720000267028809,27593800
2023-06-28,14.640000343322754,14.640000343322754,14.869999885559082,13.819999694824219,13.899999618530273,32296400
2023-06-29,16.010000228881836,16.010000228881836,16.010000228881836,14.609999656677246,14.739999771118164,48833700
2023-06-30,16.65999984741211,16.65999984741211,16.75,15.779999732971191,16.219999313354492,40353200
2023-07-03,19.559999465942383,19.559999465942383,19.700000762939453,17.799999237060547,17.84000015258789,79984800
2023-07-05,20.43000030517578,20.43000030517578,21.049999237060547,19.434999465942383,20.704999923706055,118923400
2023-07-06,21.6200008392334,21.6200008392334,21.770000457763672,19.639999389648438,20.049999237060547,98775300
2023-07-07,24.700000762939453,24.700000762939453,25.6299991607666,22.600000381469727,22.889999389648438,231200200
2023-07-10,25.510000228881836,25.510000228881836,26.610000610351562,23.579999923706055,25.520000457763672,174169400
2023-07-11,24.850000381469727,24.850000381469727,25.739999771118164,24.309999465942383,24.809999465942383,94875300
2023-07-12,25.90999984741211,25.90999984741211,26.26099967956543,23.709999084472656,25.40999984741211,107585800
2023-07-13,25.520000457763672,25.520000457763672,26.889999389648438,25.18000030517578,25.81999969482422,100021300
2023-07-14,24.81999969482422,24.81999969482422,25.790000915527344,24.540000915527344,25.350000381469727,54454900
2023-07-17,23.989999771118164,23.989999771118164,24.579999923706055,23.239999771118164,24.010000228881836,67076000
2023-07-18,24.690000534057617,24.690000534057617,25.829999923706055,23.739999771118164,23.889999389648438,66479500
2023-07-19,24.829999923706055,24.829999923706055,26.030000686645508,24.645000457763672,25.3799991607666,56565000
2023-07-20,25.809999465942383,25.809999465942383,26.139999389648438,23.850000381469727,24.450000762939453,79330300
2023-07-21,25.270000457763672,25.270000457763672,27.15999984741211,24.31999969482422,26.5,80834500
2023-07-24,25.809999465942383,25.809999465942383,26.3700008392334,24.740999221801758,25.290000915527344,59564500
2023-07-25,25.350000381469727,25.350000381469727,26.559999465942383,25.190000534057617,25.979999542236328,45926600
2023-07-26,27.149999618530273,27.149999618530273,27.6200008392334,25.450000762939453,25.5,73715900
2023-07-27,26.049999237060547,26.049999237060547,28.059999465942383,25.885000228881836,28.040000915527344,66937600
2023-07-28,26.940000534057617,26.940000534057617,27.469999313354492,26.329999923706055,26.65999984741211,48754300
2023-07-31,27.639999389648438,27.639999389648438,27.780000686645508,26.610000610351562,27.010000228881836,37941600
2023-08-01,27.299999237060547,27.299999237060547,27.635000228881836,26.350000381469727,27.190000534057617,40142600
2023-08-02,25.90999984741211,25.90999984741211,26.479999542236328,24.84000015258789,26.420000076293945,48226700
2023-08-03,26.5,26.5,27.010000228881836,25.350000381469727,25.3700008392334,31646800
2023-08-04,25.260000228881836,25.260000228881836,26.829999923706055,25.18000030517578,26.829999923706055,33437600
2023-08-07,24.280000686645508,24.280000686645508,25.739999771118164,23.6299991607666,25.690000534057617,38325800
2023-08-08,24.799999237060547,24.799999237060547,25.249000549316406,23.600000381469727,23.780000686645508,57613400
2023-08-09,22.350000381469727,22.350000381469727,25.729999542236328,22.260000228881836,24.829999923706055,84645900
2023-08-10,21.90999984741211,21.90999984741211,22.899999618530273,21.510000228881836,22.65999984741211,50575800
2023-08-11,21.56999969482422,21.56999969482422,21.979999542236328,21.280000686645508,21.979999542236328,30947200
2023-08-14,21.559999465942383,21.559999465942383,21.799999237060547,20.520000457763672,20.899999618530273,33997000
2023-08-15,20.780000686645508,20.780000686645508,21.860000610351562,20.450000762939453,21.65999984741211,31758200
2023-08-16,21.040000915527344,21.040000915527344,21.450000762939453,20.200000762939453,20.375,32188400
2023-08-17,20.950000762939453,20.950000762939453,21.799999237060547,20.65999984741211,21.059999465942383,34911600
2023-08-18,20.780000686645508,20.780000686645508,21.170000076293945,20.18000030517578,20.25,25477700
2023-08-21,21.18000030517578,21.18000030517578,21.31999969482422,20.739999771118164,20.860000610351562,21257500
2023-08-22,20.079999923706055,20.079999923706055,21.469999313354492,19.770000457763672,21.3799991607666,30521700
2023-08-23,20.31999969482422,20.31999969482422,20.489999771118164,19.610000610351562,19.760000228881836,17583100
2023-08-24,19.639999389648438,19.639999389648438,20.264999389648438,19.479999542236328,20.200000762939453,18934000
2023-08-25,20.06999969482422,20.06999969482422,20.325000762939453,19.56999969482422,19.920000076293945,17059400
2023-08-28,20.530000686645508,20.530000686645508,20.739999771118164,19.979999542236328,20.299999237060547,14795200
2023-08-29,22.309999465942383,22.309999465942383,22.329999923706055,20.351999282836914,20.3799991607666,33698400
2023-08-30,22.8799991607666,22.8799991607666,22.920000076293945,21.979999542236328,22.09000015258789,22796300
2023-08-31,22.729999542236328,22.729999542236328,23.454999923706055,22.364999771118164,23.030000686645508,26642500
2023-09-01,23.309999465942383,23.309999465942383,23.7549991607666,22.459999084472656,23.0,26340300
2023-09-05,23.389999389648438,23.389999389648438,23.709999084472656,23.1200008392334,23.170000076293945,18911800
2023-09-06,23.260000228881836,23.260000228881836,23.420000076293945,22.500999450683594,23.25,18103700
2023-09-07,23.420000076293945,23.420000076293945,23.489999771118164,22.43000030517578,22.489999771118164,18546400
2023-09-08,23.100000381469727,23.100000381469727,23.739999771118164,22.760000228881836,23.399999618530273,19056000
2023-09-11,23.40999984741211,23.40999984741211,23.950000762939453,22.889999389648438,23.5,26320100
2023-09-12,23.579999923706055,23.579999923706055,24.459999084472656,23.059999465942383,23.209999084472656,23942100
2023-09-13,23.25,23.25,23.760000228881836,23.204999923706055,23.59000015258789,15641900
2023-09-14,24.110000610351562,24.110000610351562,24.170000076293945,23.190000534057617,23.25,21598400
2023-09-15,24.18000030517578,24.18000030517578,24.6200008392334,23.68000030517578,24.239999771118164,38387000
2023-09-18,23.709999084472656,23.709999084472656,24.42099952697754,23.40999984741211,24.030000686645508,20517500
2023-09-19,22.739999771118164,22.739999771118164,23.510000228881836,21.809999465942383,23.5,33672800
2023-09-20,22.399999618530273,22.399999618530273,23.420000076293945,22.3799991607666,22.959999084472656,19550800
2023-09-21,21.530000686645508,21.530000686645508,22.200000762939453,21.520000457763672,21.799999237060547,19974500
2023-09-22,20.59000015258789,20.59000015258789,21.93000030517578,20.579999923706055,21.600000381469727,24225700
2023-09-25,21.1299991607666,21.1299991607666,21.670000076293945,20.030000686645508,20.399999618530273,24477000
2023-09-26,22.260000228881836,22.260000228881836,22.670000076293945,21.100000381469727,21.5,37062100
2023-09-27,23.049999237060547,23.049999237060547,23.329999923706055,21.989999771118164,22.639999389648438,31254100
2023-09-28,23.079999923706055,23.079999923706055,23.239999771118164,22.229999542236328,23.020000457763672,23054300
2023-09-29,24.280000686645508,24.280000686645508,24.5,23.389999389648438,23.450000762939453,35788700
2023-10-02,23.65999984741211,23.65999984741211,24.8700008392334,23.3700008392334,23.93000030517578,49561600
2023-10-03,21.690000534057617,21.690000534057617,23.420000076293945,21.559999465942383,23.18000030517578,42257500
2023-10-04,23.690000534057617,23.690000534057617,23.739999771118164,21.58300018310547,21.729999542236328,48606000
2023-10-05,18.270000457763672,18.270000457763672,21.389999389648438,18.010000228881836,21.200000762939453,189851600
2023-10-06,18.920000076293945,18.920000076293945,19.0,17.649999618530273,17.725000381469727,120649100
2023-10-09,18.780000686645508,18.780000686645508,18.969999313354492,17.788000106811523,18.299999237060547,51715300
2023-10-10,19.639999389648438,19.639999389648438,19.979999542236328,19.110000610351562,19.350000381469727,54126000
2023-10-11,19.3700008392334,19.3700008392334,20.190000534057617,19.100000381469727,19.81999969482422,41638100
2023-10-12,19.329999923706055,19.329999923706055,19.889999389648438,18.719999313354492,19.360000610351562,37700400
2023-10-13,19.299999237060547,19.299999237060547,19.46500015258789,18.780000686645508,19.270000457763672,29307500
2023-10-16,19.65999984741211,19.65999984741211,19.790000915527344,19.1299991607666,19.200000762939453,21031100
2023-10-17,19.899999618530273,19.899999618530273,20.219999313354492,19.209999084472656,19.280000686645508,34080300
2023-10-18,18.09000015258789,18.09000015258789,19.729999542236328,17.899999618530273,19.709999084472656,45912200
2023-10-19,17.15999984741211,17.15999984741211,17.989999771118164,17.06999969482422,17.799999237060547,41423000
2023-10-20,16.719999313354492,16.719999313354492,17.389999389648438,16.621999740600586,17.020000457763672,30792800
2023-10-23,17.06999969482422,17.06999969482422,17.649999618530273,16.09000015258789,16.549999237060547,30193300
2023-10-24,17.43000030517578,17.43000030517578,17.649999618530273,16.989999771118164,17.299999237060547,23001800
2023-10-25,17.020000457763672,17.020000457763672,17.600000381469727,16.959999084472656,17.309999465942383,21207200
2023-10-26,16.170000076293945,16.170000076293945,17.010000228881836,15.880000114440918,16.950000762939453,29444900
2023-10-27,16.010000228881836,16.010000228881836,16.809999465942383,15.930000305175781,16.709999084472656,23930300
2023-10-30,15.720000267028809,15.720000267028809,16.25,15.289999961853027,16.059999465942383,28495600
2023-10-31,16.219999313354492,16.219999313354492,16.43000030517578,15.449999809265137,15.710000038146973,42227100
